CustomerID,FirstName,LastName,Email,Phone,Address,City,State,Country,ZipCode,Gender,Age,JoinDate,LastPurchaseDate,TotalSpent,LoyaltyPoints,PurchaseFrequency,CustomerSegment,PreferredPaymentMethod,MaritalStatus,Education,Occupation,Hobbies,AccountCreationDate,AccountStatus,LastUpdated,Notes,ReferrerID,PromotionalEmails,FeedbackRating
Cust_4424,Stacy,Marquez,jasmine.jones@None,(857)396-3028x308,"34797 Ronald Highway Apt. 232 South Samanthaton, MD 55255",Valerieshire,Oregon,Antarctica (the territory South of 60 deg S),,Male,63,,,6476.67,,,Gold,Credit Card,Single,Master,Engineer,Music,12-04-2024,Inactive,12-02-2024,Relationship impact.,,TRUE,4.4
Cust_4425,Yvette,Cooper,raymond.vasquez@gmail.com,001-519-746-0586,"6900 Martin Curve West Kimburgh, WI 61946",Jeremyville,Kentucky,Yemen,98195,Female,,,17-05-2024,1820.49,,8,,Credit Card,,Master,Teacher,Sports,,Active,23-04-2024,,Cust_6385,FALSE,
Cust_4426,Rebecca,Thompson,donald.rice@None,629.741.0338,"95644 Jacqueline Fields Apt. 125 Dennisport, MA 31261",Goodmanfort,Arizona,Luxembourg,,Female,31,,28-06-2024,5386.15,459,,Silver,PayPal,Married,High School,,Sports,,,06-08-2024,,,TRUE,3.2
Cust_4427,Ian,Greene,catherine.weiss@outlook.com,955-280-3136x44342,"78162 Jeffrey Ports Suite 710 Middletonfurt, DE 75672",West Wayne,Colorado,Kyrgyz Republic,88394,Female,,23-06-2024,,7421.36,,5,Gold,PayPal,,High School,Teacher,,20-05-2024,Inactive,13-02-2024,Through western.,Cust_254,FALSE,
Cust_4428,Diana,Ruiz,catherine.mclaughlin@gmail.com,(430)674-1656,"64751 Hendricks Tunnel Mariamouth, GA 00510",Williamsbury,Maine,Saudi Arabia,,,40,,,679.53,,9,Silver,Credit Card,Married,High School,Doctor,Sports,,Inactive,10-09-2024,Evidence including.,,FALSE,
Cust_4429,Meghan,Powell,jeremy.goodman@yahoo.com,(433)332-5500,"1347 Brian Lane Antoniomouth, RI 36630",Port Herbertchester,Colorado,Togo,62813,Female,,,12-06-2024,8034.24,207,,,Debit Card,,High School,,Traveling,12-08-2024,Active,27-06-2024,,,TRUE,
Cust_4430,James,Wilson,eduardo.richmond@gmail.com,(423)961-4966x9175,"18786 Braun Stream Suite 324 Ashleychester, WI 37399",South Lisa,Indiana,Christmas Island,11220,,,,,4840.59,353,3,,Credit Card,Single,High School,Doctor,Reading,05-07-2024,Inactive,12-09-2024,,Cust_735,TRUE,3.2
Cust_4431,Michael,Villa,stacy.anderson@yahoo.com,001-206-426-7665x933,"13512 Koch Mills Suite 125 Freemanchester, NE 49749",West Katherinebury,Colorado,Micronesia,,Male,56,,,1825.2,299,,Platinum,Credit Card,Single,Bachelor,Doctor,Sports,,Inactive,03-06-2024,Want item trip for.,Cust_8677,FALSE,
Cust_4432,Dalton,Love,katherine.brock@gmail.com,+1-606-702-3823x353,"10955 Anthony Extension Lake Rodney, DE 78819",Jamesside,Georgia,Mauritania,15803,,,24-04-2024,11-09-2024,3550.99,255,7,Gold,Credit Card,Single,High School,Doctor,Traveling,03-03-2024,,25-06-2024,Almost more defense.,,TRUE,4.9
Cust_4433,Steven,Santiago,angelica.arnold@yahoo.com,001-599-262-7211x7694,"78756 Bullock Lakes Apt. 656 South Eddieshire, HI 78816",Lake Alex,Wisconsin,Chile,35311,Male,41,,28-08-2024,2916.88,137,9,Silver,Debit Card,,Bachelor,Engineer,Music,,Inactive,05-09-2024,,,TRUE,2.5
Cust_4434,Sara,Thomas,sarah.mays@yahoo.com,+1-418-597-2153x3184,"PSC 5285, Box 0076 APO AA 21939",South Benjaminfort,Louisiana,Slovakia (Slovak Republic),1303,,,,12-04-2024,5386.55,,9,Platinum,Credit Card,Married,High School,Engineer,,11-01-2024,Inactive,11-01-2024,Federal remember.,,TRUE,4.3
Cust_4435,James,Schwartz,nicholas.bass@outlook.com,516.495.1965x529,"8320 Christopher Falls Apt. 677 New Derekton, NY 03634",Darrylbury,Alabama,Mongolia,32087,Male,,,03-10-2024,9115.71,222,12,Bronze,Debit Card,Divorced,High School,Doctor,Sports,,Inactive,17-08-2024,Cell month each.,Cust_82,FALSE,
Cust_4436,Joseph,Cox,christine.wyatt@outlook.com,298.866.4273,"915 Browning Harbors Shannonmouth, KY 69134",South Christina,New Jersey,Philippines,45913,Female,,08-09-2024,,1449.63,83,,Silver,Debit Card,Divorced,High School,Doctor,Reading,,Active,03-02-2024,,Cust_6155,TRUE,
Cust_4437,Penny,Torres,alyssa.alvarado@None,+1-628-806-0076x29454,"93955 Bethany Canyon Apt. 623 Hayshaven, NY 55825",North Jessicafort,South Dakota,Guam,52256,Female,52,02-05-2024,21-06-2024,6919.96,457,,Platinum,Credit Card,Divorced,Master,Engineer,Traveling,,Inactive,16-01-2024,Side sure dinner.,Cust_6962,TRUE,2.9
Cust_4438,Felicia,Mills,danielle.jackson@gmail.com,745-867-5884,"957 Hubbard Terrace Suite 017 Jordanfort, ND 66055",Huntmouth,New Mexico,Burkina Faso,47713,Male,21,,,4185.58,,,Gold,,Married,Bachelor,Other,,17-06-2024,Active,25-02-2024,Dog yourself seem.,Cust_8937,TRUE,3
Cust_4439,Michelle,Jones,brian.clark@yahoo.com,-2648,"417 Brown Underpass Courtneymouth, CA 98915",Lake Rebecca,Florida,Greece,,,28,,12-07-2024,1020.16,,12,Gold,,,High School,Engineer,Music,28-08-2024,Inactive,15-04-2024,,Cust_3900,FALSE,3.5
Cust_4440,Tammy,Knight,christian.ware@None,261.845.4642x34773,"19913 Michael Cliffs Suite 093 Robertborough, WI 19055",Manuelview,Massachusetts,Haiti,51723,Female,,,,3211.88,,1,Silver,,Single,High School,Other,Traveling,,Active,07-05-2024,,Cust_7943,TRUE,2.3
Cust_4441,Scott,Mckay,david.odonnell@yahoo.com,694.205.6994x4379,"63981 Mitchell Lake Suite 729 West Shelby, AL 66322",Lake Christopherport,Wyoming,United States of America,49295,Male,,,27-02-2024,1406.42,,,Gold,PayPal,,Bachelor,,Music,,Active,15-03-2024,International ready.,,FALSE,2.3
Cust_4442,Meghan,Pace,nathaniel.gallagher@outlook.com,001-347-317-7760x318,"52061 Hughes Bypass South Paulbury, MT 44542",Teresaburgh,Wyoming,Mozambique,,,41,21-06-2024,,1218.87,,,Silver,Debit Card,Divorced,,Doctor,Music,,Inactive,13-03-2024,Rule sport thus.,Cust_6305,FALSE,
Cust_4443,Jennifer,Sanders,melissa.daniels@gmail.com,820-675-9589,"4619 Peter Unions Rosechester, DE 28332",Jacobbury,Louisiana,Saint Barthelemy,84520,Female,69,,16-05-2024,425.48,371,,Silver,PayPal,,,Doctor,,,Active,22-05-2024,,,TRUE,
Cust_4444,Robert,Roy,daniel.guerrero@gmail.com,(247)206-8185,"1903 Tom Knoll Lake Johnmouth, FL 14908",Morrisfurt,Texas,Thailand,,Male,19,20-07-2024,03-10-2024,5606.06,329,,Gold,Credit Card,Single,Bachelor,Engineer,Sports,,Active,11-04-2024,Soon make light.,Cust_8012,FALSE,
Cust_4445,Jennifer,Hart,jesus.marks@None,864.396.5024,"495 Wong Corner Suite 068 Brandyfort, VA 09492",Williamsland,Hawaii,Maldives,,Male,,10-02-2024,,3362.14,216,,,Debit Card,Divorced,,Other,Reading,,Active,23-05-2024,,Cust_8112,TRUE,
Cust_4446,Lindsey,Johnson,kevin.george@outlook.com,857-507-9784x17621,"75362 Murray Throughway Suite 584 South Corey, NC 06462",Lake Edgar,Louisiana,Seychelles,,Female,50,,,6811.95,86,4,,,,Bachelor,Teacher,,02-05-2024,Inactive,27-03-2024,Society threat vote.,,TRUE,
Cust_4447,Jonathan,Gutierrez,jennifer.sanchez@gmail.com,6758330675,"136 Berry Trail New Andrea, NJ 99517",Angelafort,Mississippi,Suriname,9759,,39,,08-08-2024,4464.37,,3,Platinum,Credit Card,Divorced,Bachelor,,Sports,25-08-2024,Active,25-07-2024,,Cust_8136,FALSE,1.1
Cust_4448,George,Walters,christian.garcia@None,001-734-880-5952,"090 Gail Lights Lindseychester, SC 79794",Courtneyfort,Nevada,Guatemala,49034,,36,06-08-2024,,3693.69,110,,Platinum,,Divorced,Master,Doctor,,03-10-2024,Inactive,24-04-2024,Sort head pick.,Cust_452,FALSE,1.7
Cust_4449,Nathan,Wells,john.marquez@outlook.com,262.740.1484,"5429 Brian River Apt. 760 Lake Seth, WY 36237",Mcdonaldton,Virginia,Vietnam,,,,02-05-2024,04-04-2024,972.9,131,,Gold,,Married,,Other,Sports,09-01-2024,Active,04-09-2024,,Cust_4209,FALSE,
Cust_4450,Stacy,Beck,joanne.norris@yahoo.com,(849)673-3133x5745,"6437 Zoe Union Adamstown, VT 22033",West Thomas,Colorado,Cameroon,44538,Female,67,,23-08-2024,7385.43,,,,Debit Card,Divorced,High School,Engineer,,,Active,21-06-2024,Nation education.,Cust_871,TRUE,
Cust_4451,James,Savage,charles.harrison@outlook.com,001-512-981-6492x5315,"5627 Hill Walk New Angelafort, AL 61345",New Lorraine,Hawaii,Luxembourg,,,,,23-07-2024,9155.69,153,6,,PayPal,Married,,Doctor,Traveling,16-04-2024,Active,29-02-2024,Ahead stuff star.,Cust_6263,FALSE,4
Cust_4452,Mike,Rodriguez,donna.jacobson@outlook.com,886.647.7031x68203,"428 Sandra Glens Melissafurt, CA 57199",Lake Melindaside,Idaho,Kazakhstan,1594,Male,27,,10-01-2024,4170.43,,,Silver,Credit Card,,High School,Doctor,,,Active,10-10-2024,,Cust_5906,FALSE,3.6
Cust_4453,Jeffrey,Clark,gabriella.pierce@gmail.com,001-534-676-0032,"0907 Felicia Crest Suite 496 East Stevenport, OK 10825",Davisville,Alabama,South Georgia and the South Sandwich Islands,25209,,66,07-10-2024,08-08-2024,3170.29,,,,Credit Card,Married,Master,,Sports,,Inactive,26-02-2024,,,TRUE,
Cust_4454,Renee,Young,david.hanson@yahoo.com,384.402.5050,"84000 Brittney Freeway Apt. 317 Hughesshire, OK 43019",East Ashleyside,California,Venezuela,,Female,,25-08-2024,28-05-2024,9165.2,,10,Platinum,PayPal,Single,,Teacher,Sports,,Inactive,30-09-2024,Really follow rich.,Cust_6082,FALSE,
Cust_4455,Elizabeth,Vasquez,jeffrey.johnson@outlook.com,885-281-7448,"91529 Kelly Ville Fowlerstad, VA 22067",East Tammy,Indiana,Guyana,74242,,,,,7034.28,,9,,PayPal,Single,Master,Teacher,Traveling,29-01-2024,Active,02-02-2024,Present enough.,Cust_6845,TRUE,4.3
Cust_4456,William,Gallagher,kayla.carter@yahoo.com,977-942-5896,"53411 Ward Path Port Michael, LA 12311",Zavalabury,Wyoming,Armenia,49368,,,,,7680.68,,,Bronze,Credit Card,,Bachelor,,Sports,,,07-07-2024,Cover rule all miss.,Cust_5667,TRUE,
Cust_4457,Courtney,Montgomery,john.kirby@None,001-335-964-1425x3760,"2723 Mitchell Land Apt. 979 Port Gordon, RI 41332",Richardborough,Ohio,Brunei Darussalam,84970,,,15-01-2024,06-10-2024,7152.55,264,2,Bronze,Credit Card,Divorced,,,Sports,,Active,09-09-2024,,,FALSE,
Cust_4458,Nancy,Robinson,elizabeth.briggs@outlook.com,789-918-5617x82768,"31865 Robinson Circle Billymouth, VI 89162",Williamschester,Maine,French Guiana,90208,Female,37,19-08-2024,,9329.84,,,Bronze,Credit Card,,Master,Other,Traveling,,Inactive,08-08-2024,,,TRUE,
Cust_4459,Kendra,Jones,jeffrey.walter@None,748-804-9536x9958,Unit 7240 Box 8890 DPO AP 70328,Ericchester,New Mexico,Argentina,,Female,,08-01-2024,22-06-2024,7053.65,,,Bronze,Debit Card,Married,High School,Engineer,Traveling,03-03-2024,Active,02-09-2024,Culture none movie.,,TRUE,3.1
Cust_4460,Emily,Myers,denise.fletcher@gmail.com,3725197613,"70918 Anne Lights Suite 377 Paulahaven, MS 52657",North Marc,New Jersey,Romania,,Female,42,,,1070.54,,,,Credit Card,Single,,Engineer,Reading,29-03-2024,Active,28-05-2024,,,FALSE,3.3
Cust_4461,Lisa,Fowler,jennifer.young@gmail.com,001-249-898-0554x5139,"4767 Maynard Plains Apt. 967 South Krystalchester, CT 34890",West Kellyview,Mississippi,Belarus,6083,,,,21-01-2024,3794.65,194,4,,,Single,Bachelor,Other,Music,,Active,18-05-2024,Member action.,,TRUE,1.4
Cust_4462,Eric,Price,jason.morales@yahoo.com,(577)923-2526x7459,"322 Jennifer Rue Suite 017 Schmidtshire, MA 54414",Obrienton,Virginia,France,23702,Male,,28-04-2024,,6860.26,,,Platinum,,Married,Master,Other,,,Inactive,20-06-2024,,,FALSE,4.7
Cust_4463,Christopher,Roberts,jeremy.thomas@yahoo.com,562-886-7222,"4473 April Points East Tiffany, NY 09580",Fischerville,Minnesota,India,,Male,,,08-06-2024,2623.7,365,,Silver,PayPal,Divorced,,Doctor,Sports,17-08-2024,,20-03-2024,,Cust_9171,TRUE,
Cust_4464,Samuel,Dominguez,jeff.ashley@yahoo.com,(636)315-1469x749,"41887 Elizabeth Plaza Sarahbury, KY 03027",South Douglasstad,Nevada,Vanuatu,22007,,42,,31-05-2024,3870.52,,8,,Credit Card,,,,Sports,,Inactive,08-02-2024,Technology movement.,,TRUE,4.6
Cust_4465,Teresa,Campbell,robert.allison@outlook.com,493-327-6269,"418 Jordan Estate New Josephton, IL 10874",Lake Carrie,Texas,Mexico,,,33,,,3627.94,498,,Gold,Credit Card,Married,,Engineer,Music,,,29-09-2024,Fast them dark.,,FALSE,
Cust_4466,Alex,Frazier,nancy.bates@gmail.com,2605697230,Unit 3467 Box 1197 DPO AA 49313,Robertsontown,Iowa,Slovenia,,,,13-10-2024,18-02-2024,3686.1,203,,Bronze,PayPal,Divorced,High School,Teacher,Reading,,,05-02-2024,,Cust_1923,FALSE,2.2
Cust_4467,Michael,Schwartz,carol.rios@None,409-921-5508,"PSC 0014, Box 8438 APO AA 19777",Ashleyborough,Nevada,Angola,97094,Female,33,,,7218.76,426,,Gold,,Married,Bachelor,Engineer,Sports,12-04-2024,Inactive,30-09-2024,Result explain page.,,TRUE,3.4
Cust_4468,Noah,King,alyssa.pierce@outlook.com,(976)629-2612x820,"4089 David Plaza Lake Christina, NC 05698",Stephensview,Kentucky,Barbados,69224,Male,58,,14-09-2024,7397.17,50,,Bronze,Credit Card,Married,High School,Engineer,Music,12-09-2024,,15-05-2024,,,FALSE,
Cust_4469,Leah,Hill,courtney.gamble@outlook.com,429.549.3686x18446,"71816 Meyer Ferry Suite 649 South Joseph, CO 19586",Maryview,New Hampshire,Vietnam,,Female,59,03-05-2024,24-09-2024,4908.71,384,,Silver,,,High School,Other,Reading,,,15-01-2024,,Cust_9614,FALSE,4.3
Cust_4470,Andrew,Farmer,michael.landry@gmail.com,(324)779-5709x27674,"2530 Mckay Trail Hudsonstad, KY 14181",New Adriana,Maryland,Pitcairn Islands,79772,,59,29-01-2024,,805.57,,,Silver,Credit Card,Divorced,High School,Other,Reading,,Active,30-01-2024,,,FALSE,2.4
Cust_4471,Stephanie,Pierce,carolyn.sparks@None,774-227-4529,Unit 0677 Box 2827 DPO AE 49278,South Thomas,Nebraska,Christmas Island,,Male,43,,,2611.06,34,2,Bronze,Credit Card,,High School,Teacher,Music,11-07-2024,,15-08-2024,Family spring.,,TRUE,1.8
Cust_4472,Veronica,Fletcher,david.thomas@None,001-874-441-6387x9083,"7797 Karen Street Smithview, OK 28723",New Gregory,South Carolina,Turks and Caicos Islands,37229,Female,61,,,4405.11,,,,PayPal,,Bachelor,Other,Music,15-04-2024,Active,17-02-2024,Impact policy.,Cust_3757,TRUE,
Cust_4473,Charles,Mendez,michael.gardner@yahoo.com,+1-323-760-1497x82969,"762 Murphy Ferry Suite 794 New Lauren, PR 17642",North Gary,Florida,Samoa,83071,Male,28,,21-05-2024,7202.1,274,10,Platinum,Credit Card,Married,High School,Doctor,Sports,,Inactive,05-06-2024,,,TRUE,3.3
Cust_4474,Rhonda,Phillips,john.schmidt@outlook.com,351.650.5089,"1242 Andrea Crescent Apt. 519 North Brent, MA 26143",East Edwardfurt,Missouri,Myanmar,,Female,33,,14-06-2024,4634.36,135,,Gold,Debit Card,Single,Bachelor,Teacher,,03-09-2024,,08-01-2024,Investment budget.,Cust_844,TRUE,
Cust_4475,Jeffrey,Gomez,kelly.smith@None,(848)574-7943x4497,"8088 Natalie Forge Apt. 874 Port Michellestad, NM 25760",Port Emmafort,North Dakota,French Polynesia,63915,,,,,7782.7,,,Silver,,,Bachelor,Engineer,Music,28-02-2024,Inactive,18-01-2024,Why protect glass.,,TRUE,
Cust_4476,Timothy,Wilson,mark.reynolds@gmail.com,001-797-502-9088x41171,"7695 Kenneth Courts Nicoleland, IN 97781",North Benjaminshire,Kentucky,Djibouti,89104,,32,,17-04-2024,560.36,,4,Bronze,,Divorced,High School,Doctor,Traveling,07-01-2024,Inactive,15-03-2024,Especially nothing.,,TRUE,
Cust_4477,Curtis,Thompson,laura.chan@yahoo.com,-5139,"422 Shannon Vista Suite 710 North Taylor, FM 88552",West Nancy,Michigan,Lao People's Democratic Republic,,Female,68,,,5582.43,,6,Bronze,Credit Card,Married,High School,Doctor,Sports,16-02-2024,Inactive,19-04-2024,,Cust_8756,FALSE,
Cust_4478,Scott,Taylor,robert.graves@outlook.com,805-828-9322x613,"7489 Tate Viaduct Ronaldland, GU 90150",Kaitlynside,Hawaii,Svalbard & Jan Mayen Islands,,,,,15-09-2024,1073.31,83,2,Bronze,Debit Card,Married,High School,,Music,,Inactive,29-09-2024,Candidate truth.,,TRUE,
Cust_4479,James,Campbell,matthew.gonzalez@gmail.com,(288)905-2332x7323,"9438 Michael Well Josefort, AK 84592",Williamshaven,Nevada,Greenland,9980,Male,,01-06-2024,21-05-2024,1700.51,480,,Bronze,Debit Card,Divorced,High School,Teacher,Music,28-03-2024,,13-01-2024,Crime lot them.,Cust_466,TRUE,4.5
Cust_4480,Steven,Gray,jessica.castillo@yahoo.com,+1-356-926-2320x4021,"07073 Olivia Motorway Suite 009 Alexanderside, NJ 85288",Alfredview,Maryland,Saint Barthelemy,,Male,44,,15-04-2024,3102.56,,,,,,High School,Other,,25-09-2024,Active,02-03-2024,,Cust_978,TRUE,
Cust_4481,Erica,Jones,amber.pierce@outlook.com,770-611-9318x8204,"848 Sutton Manor Suite 985 East Renee, DE 53994",North Brandon,Maine,United States Virgin Islands,,Male,35,,31-01-2024,8277.8,216,9,Bronze,Debit Card,Divorced,High School,,Reading,09-02-2024,Active,15-02-2024,,Cust_1587,TRUE,
Cust_4482,Katie,Flowers,kristin.wilson@None,746-427-4995x8861,"58804 Chang Grove Suite 842 Lake Austin, IL 02480",Lake Daniel,South Carolina,Ethiopia,50814,,,,19-07-2024,3510.15,,,Bronze,PayPal,Married,High School,Engineer,Traveling,,Active,18-09-2024,Four throw officer.,,FALSE,
Cust_4483,Edward,Lowe,jesse.patel@None,(352)225-8665x01043,"96732 Lambert Crest Apt. 407 South Natalieburgh, KS 71418",Lake Matthewburgh,Tennessee,Russian Federation,48769,Female,65,10-04-2024,,1776.66,,,Silver,,,,Teacher,Traveling,22-09-2024,Active,10-04-2024,,Cust_6998,FALSE,
Cust_4484,Leah,Walter,sheri.williams@None,967-584-8261x9504,"0335 Snyder Falls Apt. 184 North Lisa, SC 44583",Johnfurt,Wisconsin,Georgia,8521,Male,,17-02-2024,28-04-2024,7406.4,197,6,,Debit Card,Single,Master,Doctor,Sports,14-08-2024,Active,06-01-2024,,Cust_7060,FALSE,
Cust_4485,Kevin,Pena,michael.berg@None,(430)324-7160,"99839 Barbara Estates Port Brian, AL 87664",Katherinemouth,Oklahoma,Denmark,,,51,12-04-2024,03-04-2024,2391.58,64,,Platinum,PayPal,,High School,Doctor,Sports,,Active,03-01-2024,Everyone treat east.,Cust_4853,FALSE,
Cust_4486,Jeremy,Thompson,brian.arnold@None,+1-875-308-5603x1659,"78222 Brianna Brooks Suite 733 New Michealstad, FL 60679",South Jeremy,Rhode Island,Svalbard & Jan Mayen Islands,,,35,,,741.62,238,,,Credit Card,Married,Master,Teacher,Sports,07-03-2024,Active,04-06-2024,,,TRUE,
Cust_4487,Xavier,Harrison,david.ward@None,-7853,"591 Jerry Plains Lake Melodyshire, WI 87474",Kristinabury,Oklahoma,Denmark,,Female,,13-04-2024,17-03-2024,7029.3,36,1,Platinum,,Single,,Engineer,,15-10-2024,Inactive,19-03-2024,,,FALSE,
Cust_4488,Lori,Ballard,jessica.bray@outlook.com,226-572-1362,"39441 Rebecca Isle Suite 816 Piercemouth, WI 70327",Lake Roberthaven,Illinois,Hong Kong,93892,,40,,19-03-2024,3240.29,463,8,Silver,,Divorced,High School,Engineer,Traveling,,Inactive,25-03-2024,Prevent most.,Cust_4120,TRUE,
Cust_4489,Donald,Hodge,rodney.anderson@yahoo.com,499.660.1744x8013,USNS Walker FPO AP 83969,Lake Mirandamouth,Iowa,Haiti,55360,,21,,06-10-2024,3831.42,,,Gold,PayPal,Divorced,Bachelor,Doctor,Reading,29-02-2024,Active,07-06-2024,,,TRUE,
Cust_4490,Tyler,Ramirez,christopher.johnson@None,482.461.3723,"2291 Graham Village Apt. 610 Michellehaven, TN 40188",North Matthew,Hawaii,Jordan,22603,Male,49,,,6291.59,475,,,PayPal,Married,Bachelor,Teacher,Traveling,,,08-07-2024,Between thus glass.,Cust_5284,TRUE,4.6
Cust_4491,John,Hill,jeffrey.webster@gmail.com,001-882-521-0640,USCGC Taylor FPO AE 73169,Moorebury,West Virginia,Costa Rica,,Male,49,,14-07-2024,9809.03,163,,Gold,Credit Card,,Bachelor,Engineer,,20-07-2024,,19-03-2024,Specific same our.,Cust_389,TRUE,
Cust_4492,Keith,Scott,sheila.chandler@yahoo.com,+1-327-747-4748x0159,"73674 David Brook Davidfurt, MH 41229",West Maryborough,Washington,Kiribati,,Male,,02-07-2024,,3493.3,,,Gold,PayPal,Divorced,Master,Teacher,Traveling,,Inactive,29-02-2024,Even even debate.,,FALSE,
Cust_4493,John,Dorsey,michael.figueroa@gmail.com,455-433-8898,"4245 Jennifer Village Suite 393 Dennisside, NH 05453",Robertburgh,Delaware,South Africa,,Female,43,14-06-2024,24-02-2024,7977.87,,,Bronze,,Divorced,,Teacher,Reading,18-07-2024,Inactive,09-10-2024,Join training arm.,,TRUE,
Cust_4494,Brenda,Mcfarland,randy.acevedo@yahoo.com,001-838-865-9903,"33591 Marshall Ports Suite 543 Lindashire, VA 44772",Jonathanmouth,Connecticut,Cocos (Keeling) Islands,39444,,66,,,706.5,122,,Gold,Debit Card,Single,Master,Teacher,Reading,30-08-2024,,23-01-2024,Sister four here.,Cust_6127,TRUE,
Cust_4495,Timothy,Bush,michael.solis@gmail.com,467.803.3341x70059,"198 Andrew Ramp Suite 454 South Jonathan, AS 95226",New Heather,New Mexico,Myanmar,,Female,38,,,947.29,373,,Gold,,Married,Master,,Music,08-04-2024,Inactive,17-06-2024,Edge garden on tree.,,TRUE,4.9
Cust_4496,Heather,Jones,holly.crawford@None,001-460-487-8026x68230,"91948 Joseph Park Lorraineshire, AZ 72782",Monicahaven,West Virginia,Guinea,4186,Male,54,,25-02-2024,1751.26,222,,Gold,Credit Card,,Master,Other,Reading,01-09-2024,Active,25-04-2024,Million red effect.,,TRUE,
Cust_4497,David,Merritt,taylor.cunningham@outlook.com,001-480-379-7203x286,"26712 Kevin Highway Apt. 906 Rachelview, MT 29754",Danielshire,Maine,Djibouti,12247,Female,,,,5955.38,364,,Gold,,Divorced,Bachelor,Doctor,Music,,,05-05-2024,Smile together.,Cust_1413,FALSE,1.9
Cust_4498,Micheal,Moody,bryan.williams@None,+1-591-924-9295x744,"967 Brandon Field Port Dawnport, AK 64154",North Linda,Nevada,Malta,,Female,,,,2463.42,200,11,,,Divorced,Master,Doctor,Sports,,Active,26-09-2024,,,TRUE,1.7
Cust_4499,Bonnie,Fisher,rebecca.harris@gmail.com,001-328-737-1780x9317,"530 Carolyn Greens Suite 596 Simpsonton, HI 16344",Karaview,South Dakota,Vietnam,34914,,,01-10-2024,,7715.16,,2,Silver,Debit Card,Divorced,Master,Other,,,Inactive,29-05-2024,Scientist course.,Cust_5255,FALSE,
Cust_4500,Linda,Martinez,yvette.meyer@outlook.com,4782527937,"41359 Novak Village Apt. 754 Lake Dannyview, IL 88230",South Kimberly,Tennessee,Kuwait,,Male,19,,,7033.19,154,,Gold,,Married,,Doctor,Music,,Inactive,01-07-2024,,,FALSE,4.4
Cust_4501,Jennifer,Russell,samuel.oneal@outlook.com,901.370.1977,Unit 9429 Box 4056 DPO AE 71609,Amandatown,New Jersey,Palestinian Territory,,,,,05-04-2024,4402.09,,,,PayPal,Single,Bachelor,Teacher,Reading,,Inactive,28-02-2024,City window foot.,Cust_992,FALSE,
Cust_4502,John,Ware,nicholas.newman@yahoo.com,001-965-277-2025x97307,"3723 Karen Court Suite 721 Shermanhaven, NH 52293",West Rogerfort,South Dakota,Poland,,Female,,25-04-2024,17-07-2024,3396.62,,7,Bronze,PayPal,,,Teacher,Sports,,Inactive,31-03-2024,,Cust_3726,TRUE,
Cust_4503,Michael,Camacho,eric.martinez@gmail.com,001-414-719-3122x960,"5596 Farmer Flats Adamsstad, VI 70410",Lake Mark,Ohio,Monaco,67786,Female,,22-02-2024,27-08-2024,8751.29,21,,Platinum,PayPal,Married,High School,Teacher,Music,07-08-2024,,30-08-2024,Raise rise leader.,Cust_7760,TRUE,
Cust_4504,Charlotte,Peters,john.peterson@yahoo.com,212.270.3902x603,"074 Jamie Port Apt. 714 New Ericberg, MD 88555",New Michael,Utah,Saint Martin,,Female,60,11-08-2024,,9018.05,,,Gold,Credit Card,Divorced,Master,Teacher,Traveling,,Active,12-05-2024,,Cust_4825,TRUE,
Cust_4505,Leslie,Mendoza,eric.baker@outlook.com,722.262.6252x8981,"58244 Smith Rest Suite 687 Jennifershire, IA 90849",Philipborough,Delaware,Yemen,48548,,,04-10-2024,,8639.44,396,,Gold,PayPal,Single,Bachelor,Other,Music,18-05-2024,Active,15-06-2024,,Cust_5161,FALSE,2.2
Cust_4506,Tara,Wade,michael.robinson@yahoo.com,381-681-3196x22559,"0596 Griffith Plains Suite 709 West Elizabethchester, SC 26060",East Michaelberg,Oklahoma,Jersey,,Female,,24-03-2024,11-06-2024,4829.49,477,12,,Debit Card,Divorced,,,Music,,Inactive,18-06-2024,As sign break.,,FALSE,
Cust_4507,Mary,Armstrong,natalie.bright@None,001-788-722-0320x1806,"92493 Sanders Path West Alejandrochester, OK 26924",South Jonathantown,Texas,Solomon Islands,12095,,,03-01-2024,,631.19,,5,Platinum,PayPal,,Master,Other,Music,24-03-2024,Active,19-01-2024,,,FALSE,1.8
Cust_4508,Amy,Stokes,christopher.kelly@gmail.com,(855)513-7535x9865,"8283 James Spurs New Brittanyhaven, VI 26408",Heathfort,Maine,Samoa,,Female,,02-01-2024,,3492.56,,9,Bronze,Debit Card,Married,,Teacher,Sports,22-08-2024,Active,01-05-2024,Talk most night.,,FALSE,
Cust_4509,Dustin,Liu,amy.woods@outlook.com,001-573-736-8795x91256,"7051 Mark Ville Apt. 297 South Edwardhaven, ND 91609",Rayborough,Vermont,Gabon,,Female,,20-04-2024,,9363.57,,,Gold,Credit Card,Divorced,,Teacher,Music,,Inactive,15-07-2024,Animal tough bank.,,FALSE,
Cust_4510,Aaron,Jimenez,michael.wilkinson@outlook.com,001-346-206-2149x6508,"0910 Woods Turnpike Apt. 480 Jenniferborough, ND 42455",Port Heidi,Colorado,Pakistan,18636,Male,,14-07-2024,,8430.78,69,,Gold,Debit Card,Single,Master,Other,Sports,,Active,27-04-2024,Determine meeting.,,FALSE,
